,book_title,star,title,format,review,helpful,sentiment
156,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Five Stars,Format: Hardcover,Great item,,1
157,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Five Stars,Format: Hardcover,great,,1
159,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,"Yes, he's done it again...",Format: Hardcover,"Rocco has taken healthy cooking to an entirely new level. He's created a plethora of low-calorie recipes made with metabolism-boosting foods minus the gluten, lactose and refined sugar—three ingredients which have been shown to cause inflammation. Even better, he emphasizes the importance of farm to table concept, a.k.a. locally grown, toxic-free food. As a health writer, I can say he's hit on all the key points for living your most nutritious—and delicious—life. As for the Sweet Potato & Chocolate Truffles with Coconut—addictive!",6 people found this helpful,1
160,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Great!,Format: Hardcover,One of Rocco's best!,,1
161,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Great gluten-free recipes!,Format: Hardcover,Love Rocco and love this book even more! The gluten-free recipes are easy to follow and delicious.,One person found this helpful,1
162,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Five Stars,Format: Hardcover,great and easy to understand...love that you considered acid/alkaline,4 people found this helpful,1
163,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Rocco delivers another great book filled with delicious recipes and easy-to-follow instructions,Format: Hardcover,Rocco delivers another great book filled with delicious recipes and easy-to-follow instructions. This is a MUST BUY for anyone who is serious about their diet and health.,4 people found this helpful,1
164,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Its a Must-Have!,Format: Hardcover,"I love Rocco's new book, insightful with step by step guidelines! Its a must-have!",One person found this helpful,1
165,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,The Hits Keep Comin',Format: Hardcover,"I've been a fan of Rocco's for a long time now and with this new book, I'm glad to see that he's still on his game!",,1
166,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Five Stars,Format: Hardcover,Great item,,1
167,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Five Stars,Format: Hardcover,great,,1
169,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,"Yes, he's done it again...",Format: Hardcover,"Rocco has taken healthy cooking to an entirely new level. He's created a plethora of low-calorie recipes made with metabolism-boosting foods minus the gluten, lactose and refined sugar—three ingredients which have been shown to cause inflammation. Even better, he emphasizes the importance of farm to table concept, a.k.a. locally grown, toxic-free food. As a health writer, I can say he's hit on all the key points for living your most nutritious—and delicious—life. As for the Sweet Potato & Chocolate Truffles with Coconut—addictive!",6 people found this helpful,1
170,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Great!,Format: Hardcover,One of Rocco's best!,,1
171,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Great gluten-free recipes!,Format: Hardcover,Love Rocco and love this book even more! The gluten-free recipes are easy to follow and delicious.,One person found this helpful,1
172,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Five Stars,Format: Hardcover,great and easy to understand...love that you considered acid/alkaline,4 people found this helpful,1
173,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Rocco delivers another great book filled with delicious recipes and easy-to-follow instructions,Format: Hardcover,Rocco delivers another great book filled with delicious recipes and easy-to-follow instructions. This is a MUST BUY for anyone who is serious about their diet and health.,4 people found this helpful,1
174,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Its a Must-Have!,Format: Hardcover,"I love Rocco's new book, insightful with step by step guidelines! Its a must-have!",One person found this helpful,1
175,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,The Hits Keep Comin',Format: Hardcover,"I've been a fan of Rocco's for a long time now and with this new book, I'm glad to see that he's still on his game!",,1
176,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Five Stars,Format: Hardcover,Great item,,1
177,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Five Stars,Format: Hardcover,great,,1
179,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,"Yes, he's done it again...",Format: Hardcover,"Rocco has taken healthy cooking to an entirely new level. He's created a plethora of low-calorie recipes made with metabolism-boosting foods minus the gluten, lactose and refined sugar—three ingredients which have been shown to cause inflammation. Even better, he emphasizes the importance of farm to table concept, a.k.a. locally grown, toxic-free food. As a health writer, I can say he's hit on all the key points for living your most nutritious—and delicious—life. As for the Sweet Potato & Chocolate Truffles with Coconut—addictive!",6 people found this helpful,1
180,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Great!,Format: Hardcover,One of Rocco's best!,,1
181,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Great gluten-free recipes!,Format: Hardcover,Love Rocco and love this book even more! The gluten-free recipes are easy to follow and delicious.,One person found this helpful,1
182,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Five Stars,Format: Hardcover,great and easy to understand...love that you considered acid/alkaline,4 people found this helpful,1
183,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Rocco delivers another great book filled with delicious recipes and easy-to-follow instructions,Format: Hardcover,Rocco delivers another great book filled with delicious recipes and easy-to-follow instructions. This is a MUST BUY for anyone who is serious about their diet and health.,4 people found this helpful,1
184,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Its a Must-Have!,Format: Hardcover,"I love Rocco's new book, insightful with step by step guidelines! Its a must-have!",One person found this helpful,1
185,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,The Hits Keep Comin',Format: Hardcover,"I've been a fan of Rocco's for a long time now and with this new book, I'm glad to see that he's still on his game!",,1
186,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Five Stars,Format: Hardcover,Great item,,1
187,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Five Stars,Format: Hardcover,great,,1
189,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,"Yes, he's done it again...",Format: Hardcover,"Rocco has taken healthy cooking to an entirely new level. He's created a plethora of low-calorie recipes made with metabolism-boosting foods minus the gluten, lactose and refined sugar—three ingredients which have been shown to cause inflammation. Even better, he emphasizes the importance of farm to table concept, a.k.a. locally grown, toxic-free food. As a health writer, I can say he's hit on all the key points for living your most nutritious—and delicious—life. As for the Sweet Potato & Chocolate Truffles with Coconut—addictive!",6 people found this helpful,1
190,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Great!,Format: Hardcover,One of Rocco's best!,,1
191,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Great gluten-free recipes!,Format: Hardcover,Love Rocco and love this book even more! The gluten-free recipes are easy to follow and delicious.,One person found this helpful,1
192,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Five Stars,Format: Hardcover,great and easy to understand...love that you considered acid/alkaline,4 people found this helpful,1
193,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Rocco delivers another great book filled with delicious recipes and easy-to-follow instructions,Format: Hardcover,Rocco delivers another great book filled with delicious recipes and easy-to-follow instructions. This is a MUST BUY for anyone who is serious about their diet and health.,4 people found this helpful,1
194,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Its a Must-Have!,Format: Hardcover,"I love Rocco's new book, insightful with step by step guidelines! Its a must-have!",One person found this helpful,1
195,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,The Hits Keep Comin',Format: Hardcover,"I've been a fan of Rocco's for a long time now and with this new book, I'm glad to see that he's still on his game!",,1
196,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Five Stars,Format: Hardcover,Great item,,1
197,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Five Stars,Format: Hardcover,great,,1
199,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,"Yes, he's done it again...",Format: Hardcover,"Rocco has taken healthy cooking to an entirely new level. He's created a plethora of low-calorie recipes made with metabolism-boosting foods minus the gluten, lactose and refined sugar—three ingredients which have been shown to cause inflammation. Even better, he emphasizes the importance of farm to table concept, a.k.a. locally grown, toxic-free food. As a health writer, I can say he's hit on all the key points for living your most nutritious—and delicious—life. As for the Sweet Potato & Chocolate Truffles with Coconut—addictive!",6 people found this helpful,1
200,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Great!,Format: Hardcover,One of Rocco's best!,,1
201,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Great gluten-free recipes!,Format: Hardcover,Love Rocco and love this book even more! The gluten-free recipes are easy to follow and delicious.,One person found this helpful,1
202,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Five Stars,Format: Hardcover,great and easy to understand...love that you considered acid/alkaline,4 people found this helpful,1
203,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Rocco delivers another great book filled with delicious recipes and easy-to-follow instructions,Format: Hardcover,Rocco delivers another great book filled with delicious recipes and easy-to-follow instructions. This is a MUST BUY for anyone who is serious about their diet and health.,4 people found this helpful,1
204,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Its a Must-Have!,Format: Hardcover,"I love Rocco's new book, insightful with step by step guidelines! Its a must-have!",One person found this helpful,1
205,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,The Hits Keep Comin',Format: Hardcover,"I've been a fan of Rocco's for a long time now and with this new book, I'm glad to see that he's still on his game!",,1
206,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Five Stars,Format: Hardcover,Great item,,1
207,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Five Stars,Format: Hardcover,great,,1
209,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,"Yes, he's done it again...",Format: Hardcover,"Rocco has taken healthy cooking to an entirely new level. He's created a plethora of low-calorie recipes made with metabolism-boosting foods minus the gluten, lactose and refined sugar—three ingredients which have been shown to cause inflammation. Even better, he emphasizes the importance of farm to table concept, a.k.a. locally grown, toxic-free food. As a health writer, I can say he's hit on all the key points for living your most nutritious—and delicious—life. As for the Sweet Potato & Chocolate Truffles with Coconut—addictive!",6 people found this helpful,1
210,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Great!,Format: Hardcover,One of Rocco's best!,,1
211,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Great gluten-free recipes!,Format: Hardcover,Love Rocco and love this book even more! The gluten-free recipes are easy to follow and delicious.,One person found this helpful,1
212,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Five Stars,Format: Hardcover,great and easy to understand...love that you considered acid/alkaline,4 people found this helpful,1
213,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Rocco delivers another great book filled with delicious recipes and easy-to-follow instructions,Format: Hardcover,Rocco delivers another great book filled with delicious recipes and easy-to-follow instructions. This is a MUST BUY for anyone who is serious about their diet and health.,4 people found this helpful,1
214,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Its a Must-Have!,Format: Hardcover,"I love Rocco's new book, insightful with step by step guidelines! Its a must-have!",One person found this helpful,1
215,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,The Hits Keep Comin',Format: Hardcover,"I've been a fan of Rocco's for a long time now and with this new book, I'm glad to see that he's still on his game!",,1
216,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Five Stars,Format: Hardcover,Great item,,1
217,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,5,Five Stars,Format: Hardcover,great,,1
271,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,3,Great simple meal plans and recipes,Format: Hardcover,Liked this simple direct way of meal planning and easy to follow recipes,One person found this helpful,0
272,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,3,Three Stars,Format: Hardcover,some recipes are good,,0
273,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,2,Two Stars,Format: Hardcover,Don't really care for this book. Hw,,0
274,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,3,It's ok,Format: Hardcover,Some of the ingredients were hard to find and expensive,,0
275,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,1,One Star,Format: Hardcover,All pictures are faded pink and hard to see,,0
276,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,3,The meals are very time consuming and some of the ...,Format: Hardcover,The meals are very time consuming and some of the ingredients are hard to find. This process takes a very long time to transform.,,0
277,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,1,All the Pictures are pink. Please send me a ...,Format: Hardcover,All the Pictures are pink. Please send me a need copy when you change the color. How can you make the color of a salad pink? it is ugly.,,0
278,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,2,Two Stars,Format: Hardcover,I found that too many of the recipes had unusual ingredients that would be hard to locate.,,0
279,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,2,Two Stars,Format: Hardcover,Gimicky. Recipes are interesting but time consuming.,One person found this helpful,0
280,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,2,Isn't a picture worth a thousand words?,Format: Hardcover,"This book took a lot of effort calculating calorie count consumed and burned and compiling a very thorough shopping list. However, the picture of each finished recipe looks like a pile of red and pink puke. Not pleasing to the eye or palate! The one good thing is the author recommends ready made versions of Lean Cuisine which is what I will be buying. I'd love to return this but I'm not wasting another dime on it.",,0
