label,review
2,"Like 'Joy of Cooking"", this cookbook explains the hows and whys of Gluten-Free cooking. They did a years worth of research with cooks,scientists, and tasters to come up with what works. They have their recipes but because of the information they share about how they got their results, I hope to be able to convert my recipes as well. Super, Great Cook Book, thank you, thank you, America's Test Kitchen! This book will be on the shelf next to ""Joy"". Gluten Free manufacturer's take note: there is a way to get around that sandy gritty texture, and rock like mixes."
2,"I've had this book for at least 2 years and have made many of the baked goods in it. Baking gluten free had previously been tedious and disappointing. Over the years I have purchased many different types of flour for one awful recipie after another. I kept waiting for ATK to figure out gluten free for me and they did! The flour mix recipie is reliable and easy to make with just 5 ingredients. When I want to make something I just reach into the fridge and pull out the flour.

I have made dozens of the cupcakes for my sons' birthdays. They have always been a huge hit with the adults and kids alike. Delicious and decadent! Thank you for getting it right!!"
2,"This is an essential cookbook for anyone who is gluten-free and thought they'd never have a good slice of bread or pizza again. The recipes are easy to follow and the results are SO much better than any pre-made product you can find in the supermarket frozen foods section. By providing the science behind the recipe development, the editors also give you insight that can help in adapting other recipes. They also provide product reviews and recommendations for ingredients such as flour and pasta. Could not recommend this book more highly."
2,"I have been gluten free for over 15 years now, figuring out back then on my own that I had celiac. I have tried different baking flours and have come up with one for cookies and things like that-but I had given up on making good breads and pizza dough-this book is the best-explains why each recipe works, and what they did to get the recipe right-extremely happy with this book-definately met my expectations thank you americas test kitchen"
2,"Not only does this cookbook have some great gluten free recipes, it explains the science of gluten free baking, which I found helpful and very interesting."
2,I am not a wonderful cook. A cookbook must be very clear and easy for me to use. And then it needs to provide great results. This one delivers all points and then some. Almost every recipe my daughter and I have made together have proved to be BIG hits with the family. The food is delicious. The recipes are clear. I don't do any guessing...though sometimes I need to be better about reading the WHOLE recipe through at least once before I start so I don't jump to any incorrect conclusions on my part!! This is our FAVORITE cookbook in the kitchen now!
2,"We were trying to go gluten-free for my grandson who has ADHD. I'm trying to go gluten-less, mostly to eat fewer carbs. This is a terrific cookbook. The instructions are excellent. There is often an explanation of ""Why This Recipe Works"" which helps to explain the science of gluten-free cooking. The ingredients for the gluten-free flour are readily available. My only disappointment is that one must have a pretty hearty stand mixer to make the bread, and I can't afford the investment. Try the cornbread recipe. For me, it's better than anything with wheat flour."
2,"Definitely a good book to add to your gluten free library. Love the section giving advice on what brands to buy for the best taste & texture. It is very helpful. Just wish they had even more foods tested. Haven't tried their flour mixture yet, but I will be as soon as I buy some appropriately sized air-tight containers so I can organize my refrigerator and freezer to accommodate the extra flours.

I recommend this book to anyone who is setting up their gluten free kitchen, and to anyone who is considering starting a gluten free diet."
2,"I have only tried 4 recipes out of this book so far but they are all great! I tried the pizza crust - best gluten free pizza I have had except the one at Wolfgang Puck's Pizza bar but I don't live near one of those :( . The biscuit recipe is awesome!!!! You can tell they really put a lot of work into getting the recipes just right. If you are looking to cook gluten free and have it taste as good or, in most cases, better than it's gluten cousins - this is a must have."
2,"What an excellent cook book!! It has tips on how to cook everything gluten free, plus recipes. Like how to get a pie dough to turn out, or how to get a crumb topping to brown and stay crispy. They explain all the methods they tried, which ones failed and why, and which ones worked and why. It is a wealth of information for cooking gluten free foods! I am overjoyed that I found it! I also pre-ordered the next one coming out in September!"
2,"Before I had to eliminate gluten from my life, America's Test Kitchen cookbooks were some of my favorite resources because of their methodical approach to discovering the best version of each recipe.

This gluten-free-specific cookbook has been the answer to so many of the frustrations that I have experienced. The baked goods have texture that is as close to traditional baked goods as possible, and the taste is superb.

The instructions are clear, specific, and they offer advice for when you can ""cut corners"" and when to stay the course. It is my new go-to resource and my friends are extremely pleased that I'm working through all of the recipes, one by one.

I highly recommend this book for all levels of gluten free cooks. You will learn new tricks and discover new favorite recipes, I'm sure of it!"
2,"It's a dream come true.
No really.
Do you have celiac sprue or are you gluten sensitive? Do you find yourself avoiding analogues of glutenesque products because they taste like *?
This book will make you so happy. Your failed experiments in tortilla-making are OVER. Your family will no longer dread your inspired attempts to make cupcakes (Uh, no thanks, Dad! I'm GOOD!). Pie crusts will, in fact, bow to your new powers. Follow the recipes and don't mess around with them. You will NOT be disappointed.

Thank you America's Test Kitchen. Thank you."
2,"Excellent information that no other Gluten Free cookbook has provided. I have been cooking Gluten free for 3 years (Celiac's) and this is the first place that explains why gluten free baked goods are oily, how to make them rise better, improve texture, decrease grainy-ness. I love this cookbook. Its my go-to for baking. Finally a decent pound cake!! If your on a Gluten free diet you only need one cook book for baked goods, this is the best one I have found so far."
2,So many great recipes and tips for someone just starting out making GF foods. I love how they help you understand how the ingredients do what they do and offer substitutes. My sister has celiacs and bought this for her 1st. This book gives her so many options!
2,"Finally, a bread recipe for GF that is tasty, unlike the expensive ready-made loaves I've thrown away. I love the explanations of why the recipes work. A super cookbook for GF people. Highly recommended."
2,"Started dating a Celiac so all my old baking recipes went out the window. Not only does this book have great, well tested recipes, they also tell you what the philosophy behind the recipe was, what issues they ran into, and how they overcame those issues"
2,"This and Vol 2 are awesome books--- extremely helpful for those of us with celiac. While I saw one reviewer complain that other food allergens were not considered in the book, I want to thank ATK for focusing mainly on gluten. They made the right decision! I am soooo sick of tasteless, insipid production baked goods that exclude everything good like butter, nuts, etc on the premise that people have food allergies by the dozen (and it is sooo much cheaper to omit all the good stuff). People can take lactase for lactose intolerance and sub for other, far less common, food allergens but working around gluten is much more difficult and deserves pinpoint attention. After years of sampling flavorless cardboard baked goods, it is wonderful to have thoroughly tested recipes that actually produce good tasting foods. Thank you ATK!"
2,"I am referring to ""The How Can It Be Gluten Free Cookbook"" as a textbook, as it breaks with traditional GF cookbooks in several important areas. In the past dozen+ years my wife has been diagnosed w/Celiac disease, most of the quality publications have come from Canada and Europe where wheat allergies have been recognized both earlier and more extensively than here in the U.S. While most of the cookbooks have been able to prevent illness by delineating products containing allergens and stressing techniques to combat cross contamination, most of the difficult to replicate foods have had a distinct Sakrete overtone. This text, influenced by as many food scientists as any other publication I've encountered, relies on empirical data analysis sampled from considerably more varied food sources and combinations thereof. Up until this text was released, the closest thing I was able to do in preparing quality GF food was to stock dozens of Red Mill GF products (which are excellent and of extremely high quality) and try to build from their product line. ""The How Can It Be Gluten Free Cookbook"" explores the composition of many GF staples, gives the chemical wherewithal for their functionality, and provides guidance for their use and appropriate substitutions where plausable. The only drawback apparently is that some items specified for making up basic compounds such as a ATK baking mix requires some ingredients not found at your local supermarket, e.g. powdered psyllium seed (available online from Amazon, of course!). If you are not afraid of playing kitchen chemist (Alton Brown fans take note), this is the book for you...."
2,"I've been a fan of ATK for years. I have several of their other cookbooks.

This book has some great recipes, with clear instructions and detail about
their approach toward making Gluten free versions of American classics.

My only thing is that they could be a little more liberal with their use of
spices. Many of the recipes taste OK, but a little on the bland side. I've
learned to double the amount of spices they call for for certain dishes."
2,I bought this for my mom who is supposed to avoid gluten for her auto-immune disease. She loves this cookbook! It has enabled her to get back into cooking delicious meals but with the added bonus of staying gluten free!
2,"If you need to eliminate gluten from your diet or if you want to reduce it from what you eat, this is certainly an ultimate book on the subject. America's Test Kitchens does their usually wonderful job of being exact and explaining just how to cook gluten free. They give detailed explanations as well as the many photographs of the finished recipe using different commercial flours as well as the Test Kitchens own recipe for a gluten free flour. Baking is about science and this book shows you just how to accomplish it gluten free."
2,"I bought this book as a friend had it. It has some great, easy recipes to make anything gluten free. It also explains why things work certain ways and what commercial brands of flour mixes work well and why others do not."
2,"With three out of the five in our family recently diagnosed with celiac, this book has changed my life. Iâ€™m a baker, and these diagnosis have really turned my life around, but ATK walks you thru gf baking, and has their own tested all purpose flour mix. Let me tell you, its phenomenal. Canâ€™t even tell youâ€™re eating gf (which is only slightly terrifying!). Highly recommend!"
2,"This was the best gluten free cookbook I have purchased. I love how they explain why they mix the flour blends. The recipes are wonderful! Many dishes that I had previously made were converted in this cookbook to gluten free.
Also, there are many pictures with many of the recipes..always a plus. The bread recipe is the best one I have tried after at least seven other attempts. The bread has a soft texture and is not mealy like many I have tried. The price of the book was worth it for that recipe alone. Very glad I purchased it."
2,I'm a baker and have had a difficult time finding gluten free recipes that taste really good. This book has given me better insight into how gluten free baking works and I have used the ideas on other recipes or mixes and those ideas have made the food much more tolerable. Happy I purchased the book.
2,"After starting gluten free a few months ago, we searched all over online for GF recipes--most were not very good, lacked flavors. America's Test Kitchen, located near Boston, has teams of expert cooks who do recipe research and development and produce cook books as well as TV programs. This book is full of general information on gluten free cooking and the recipes consistently produce outstanding GF results. A MUST for going gluten free."
2,Tons of great recipes. I loved the options with flours. I would recommend having a scale if you don't already. I used another type of gf flour and measured it with the scale and it turned out great. The cookies were awesome and crunchy. I prefer some of these recipes to those with the gluten. To me that is a big deal.
2,Now this is the cook book I trust. The Editors of America's Test Kitchen have rarely failed to deliver. I bake and cook from 'Cook's Illustarted all the time and love knowing not only that I am making something delicious but also learning about the chemistry in why the recipe works. You get the same feed back in this book. I'm cooking things out of this book for my wife and love seeing the smile on her face while she's finally able to eat a pancake or something else from this wonderful cook book. Bravo America's Test Kitchen!
2,"We have always liked and respected the authors. We recently got the book, but we have not used the recipes yet as we are still in awe over the recipes we are using that came with our new Zojirushi BB-PAC20 that we have used to make absolutely amazing, delicious, gluten free breads."
2,"For those of us with Celiac this explains so well how to cook food and baked goods and have them turn out good. Have made so many bad dishes through the years and still have problems with my baking. I just wish they had gone with a gluten free, dairy free cook book. There is a lot of dairy so am altering recipes but I still love this cook book."
2,"A disclaimer to begin with. I bought this book as a gift for a family member, and I have never looked at it myself. I gave it a four-star rating based on books I have that are written by the America's Test Kitchen Team. They are great cookbooks, so interesting to read, because the scientific reasons for a technique or ingredient are explained in terms that are easily understood by average cooks. The explanations don't insult the intelligence of the reader, but they also don't talk over our heads. Their recipes usually turn out well the first time you make them."
2,"Bought this for my wife who loves to bake, but it of course is hard gluten free. The only comaint she has had is the number of recipes that call for the ready made all purpose flour. Sometimes she prefers to just use the boxed glutino all purpose flour."
2,"Nice book. Great info. Little tear in cover, but otherwise almost perfect. Worth while addition to my gluten free cook book collection!"
2,"So glad this book came out! My husband was diagnosed with celiacs 2 years ago, so I've been cooking/baking gluten-free for him since then. I love the narratives in ATK's other books/magazines and the explanations of why recipes work a certain way; I was very happy to see them produce a gluten free cookbook because I knew it would contain a wealth of information. I was not disappointed. A lot of their initial conclusions/recommendations lined up perfectly with what we've discovered through trial and error over the past years, which gives me great confidence in the rest of the book. It presents a fresh, analytical (but not clinical) approach to gluten free cooking that I find straightforward and appealing. I can't wait to try some of the bread recipes.

Thanks!"
2,"This book has become a main source for dinner ideas.

This is not a cookbook where someone just subs in gluten free flour and writes the book. I have read Cooks Illustrated for 20 years and I know the care that they put in to experimenting with every recipe until they get it right. We have not found one bad recipe yet.

Cheers for Cooks Illustrated!"
2,"Bought as a gift as it comes up frequently as an essential cookbook for GF kitchens. ATK is a trusted source and it was an easy decision to purchase. However, it's a bit dated as there are more recipes out there that do not include additives like xanthum gum, etc. But otherwise, excellent basic GF cookbook to include all categories but will need to supplement with other alternatives."
2,"Now I know why my gluten free baking had been so disappointing. Its not as simple as substituting GF flour for regular flour. This cookbook spells out how to get it right, and the science behind it. The recipes that I have tried so far have turned out perfect! The techniques spelled out in the book can be applied to your own favorite recipes as well. It covers not only baked goods, but comfort foods like fried chicken and meatloaf, and even fresh pasta. This is now my favorite cookbook."
2,"This book is great for Gluten free recipes. Some of the recipes take a lot of time but they are worth it. If you follow the recipes exactly they turn out just like the pictures. I always wanted America's test Kitchen to come out with a Gluten Free cook book. I use a lot of recipes from them, both GF and just plain good recipes that are naturally GF."
2,"This is gonna be a gift. My wife has celiac disease and must eat gluten free. She has seen this book through this cookbook with the assistance of our wonderful inter-library loan system. But, I know she'd feel better and could use it more if she had her own. So, I decided to get this copy for her. Also, this book has an AWESOME cupcake recipe which I hope she'll make again. Soon. :)"
2,New to living gluten free and appreciate good food and cooking and these cookbooks are amazing. Have totally revamped my cooking and lifestyle and these cookbooks really simplifies the process.
2,"After reading the book ""Wheat Belly"" by William Davis, M.D. I decided that a gluten-free diet might improve some of my health issues, while at the same time help to lose a little weight. After 6 months, I am pleased with the results. But this is not a diet so much as a change of eating style because so many delicious foods are so bad for the body. Dr Davis warns against replacing wheat products with manufactured gluten free foods, because they have added sugars, starches, salt etc to these products to make them more palatable, but these are bad. Spurred by my craving for muffins and cookies, I began searching books to make my own GF treats, thinking they would be healthier.
This led to my purchasing ""How Can It Be GF"".This book claims that by following these precise directions, you can cook your own gluten free food that will taste delicious. I have to agree with this, as the various recipes I have tried were successful if not always easy. In fact, if gluten is your only health issue, this book should be great for you. I found it interesting to learn exactly how gluten works in baking, and what must be done to a recipe when it is removed. The down side is that these recipes rely heavily on rice flours and a lot of sugar, so even making them in your own kitchen isn't really healthy. That said, I still think it is a good addition to my library of GF cookbooks."
2,"This is by far the best Gluten free cookbook I have ever gotten. Try the fruit bars or the lemon curd tart, both are spectacular. The only thing I havent loved is the chocolate chip cookies, which were fine just not as amazing as the other recipes I have tried so far. I am super super happy with this book."
2,"I have made 5 different recipes out of this book so far and I must say, the flour mix they came up with and the recipes are off the charts. The chocolate cupcakes, my wife couldn't tell if they were GF or not (I eat GF). The bread blew me away, it actually rose out of my pan and has a crumb that rivals my home baked wheat breads (when I used to do that!). Great buy!"
2,"I'd have bought this book for the pizza crust recipe alone! Wonderful taste, crunchy bottom, soft, chewy top, holds it's shape and cuts with just a pizza cutter. No more cardboard pizza crust for us!"
2,"One or two cornerstone GF cookbooks in our kitchen.. The book does a great job of explaining the effects of different ingredients, which is especially critical for good GF baking. We have wound up using three ""base"" flour blends, including theirs, after reading through this, all home-blended at a fraction of the premix cost with wonderful results."
2,"I have tried only a couple of recipes so far - the pizza crust and the quinoa patties. Both were excellent. The pizza crust was the best GF crust I have eaten. The recipe involves several steps and quite a bit of time, so in the future, I plan to make the crust ahead of time and freeze it till time to use. I am also looking forward to making more recipes from this book."
2,"This is a pretty incredible cookbook! We tried other Pizza crust recipes and they were ok but the crust in here is by far the best! We tried the bread recipe and it is also great! Plus, so much is based on the easy to make and store ""mix"" so it's quick! Love this book! If you are looking for the best gluten-free recipes for your favorite comfort foods, this is the one to spend the money on. I am getting their second cookbook next. I can hardly wait."
2,I heard this reviewed on a PBS station and was prompted to buy it because the individual being interviewed was so frank about how BAD a lot of gluten free products taste! I have tried some of their recipes and have been impressed at the crumb and flavor of the recipes. Definitely recommended for those who are glucose intolerant.
2,"I LOVE THIS book, I understand GF and it was easy to do.
I now have able to even write my own recipes and you would have know idea that, that Chocolate Cake your eating is GF!
This Book is a must for any Kitchen!"
2,Lots of good recipes with easy to understand directions
2,I have tried several of these recipes and they have all been great. In fact my husband has liked these recipes even better than the usual wheat ones and he is an extremely picky eater. I love that the authors explain why they used the ingredients that they did to get the best results. I have recommended this book to several of my friends who have purchased it and have had the same positive results!
2,"America's Test Kitchen did a great job with this one. The brownie recipe is amazing. The blend of flour they produced is cheaper than anything you can find at the store and works better than any I've tried so far. They took a systematic, scientific approach and were honest when their GF recipes fell flat so that they could retool them. Worth the money."
2,"This cookbook is great. I love how detailed it is, and the baked goods I've made so far have turned out better than the non gluten free recipes I've used in the past. I would definitely recommend this book."
2,"I got it for a friend's birthday, she has celiac. She was very excited to get this book. :-)
It is pretty much the definitive cookbook for gluten-free eating, because the test kitchen folks really nailed the cooking science of duplicating traditional recipes in a gluten-free way.
They wouldn't be satisfied until a gluten-free tollhouse choc chip cookie tasted like ""the real thing"" and ditto for bread, biscuits, English muffins, etc."
2,real food not the blah stuff that gluten free can be
2,"just learning to bake my own gf goodies & breads, etc. some stores carry gf blend flour (I asked my Publix about supplying xanth.gum, tapioca flour, and a few other healthy items, and they now have 1/2 an isle strictly for baking gf; me and others are so happy! - never hurts to ask)"
2,"Really like this cookbook & bought one for a friend. She likes it, too. Beautifully illustrated & easy to follow."
2,"I have many other cooks illustrated (Americas test kitchen) cookbooks and the recipes have never failed me. So I ordered this as I am trying to eat gluten free now. The Mac and cheese is wonderful as is the meatloaf. Also made the pesto pasta. So happy to have found this. So glad they wrote this.

Check out this and all the other cookbooks by the company. American classics and the heathy cooking."
2,"Good results when using these recipes. The only downside is that they seem to be very complicated processes that take much longer than other gluten free recipes I've tried. The ATK flour blend is top notch, probably the best blend I've tried. This book is definitely worth having. The muffin recipe is a good one but add a bit more sugar, oatmeal cookies were delicious."
2,"I love to bake and for someone who in the last year discovered an intolerance/sensitivity to gluten, I thought my baking days were over. In addition to breads and other baked goods are recipes for basic everyday recipes that use wheat flour such as fried chicken, meatloaf, pasta, etc. I have already made two of the recipes, Classic Sandwich Bread and Chocolate Chip Cookies and you really can't tell the difference. What I really like about this book is that it tells the reader why the alternative ingredient was used. I plan to use this information as a head start in converting some of my favorite wheat flour recipes. America's Test Kitchen has already done a lot of the trial and error work in developing gluten-free recipes that taste just like the original (like Tollhouse Cookies)!!!"
2,"As with all the America's Test Kitchen cookbooks, recipes are analyzed scientifically,and what works and what doesn't work is explained in plain language. These recipes are especially interesting as they show ways to get gluten free results as tasty as the gluten filled.
This is my gift-book for my friends who have gluten intollerance and Crones disease."
2,"I reach for this time and again. I especially treasure the pie dough and bread recipes, but everything I've tried has been successful. I like all the nerdy tips and explanations for why things work (and why some don't). I've used their ideas in other gluten free recipes with great success! If you can't have gluten, you must have this book."
2,Very useful whether you have just been diagnosed with Celiac or have been eating a gluten free diet for a long time. Explains why certain substitutions for gluten-containing items work well and others are bound to fail. Lots of work went into testing the recipes to make them much easier to follow. Also loaded with product tests to identify the best gluten free brands. Say goodbye to gritty tasteless gluten free foods.
2,"I like everything, appreciate the explanations and research that accompany each recipe, and most of all - the results. Great tasting cakes, with tender texture. All the recipes are great."
2,This book is a life saver. I now actually enjoy eating again. I had gotten to the point I didnâ€™t eat because the food was not desirable.
2,"You can't find a better book for gluten free recipes. Not only does it contain fantastic recipes, but it's a wealth of information on everything gluten free. The recipe for their flour blend is excellent. I used it for the buttermilk waffles and lemon pound cake and the results were fantastic. Will use it for many more recipes in the book. The meatloaf (made with potato flakes) is better than the traditional meatloaf (made with bread) that I've been making for 30 years! I would especially recommend this book to those who are new to the gluten free way of life."
2,"Smart, tasty recipes to replace bread, pasta, and desserts. ATK details every step and explains their decision-making and why they prefer one ingredient over another. Note for WheatBelly readers: ATK is OK with rice and potato flours, and their all-purpose baking mix would not meet with approval from strict Wheat Belly practitioners."
2,Good recipes if you are gluten free. My favorite is the English muffin recipe...
2,"If you are gluten challenged, this book is absolutely vital! America's Test Kitchen has dissected the challenges of gluten free cooking and come up with solutions that will blow your mind! Breads, cakes, muffins, cookies, pancakes, pretty much any wheat flour based food can be successfully duplicated using gluten free flours and additives and ATK tells you how. Also an excellent explanation of WHY gluten does what it does and how ATK scientifically simulates the effects that gluten has on baking while using gluten free products."
2,"Excellent information
."
2,Holy gluten-free goodness! Weâ€™re new to GF and I want to show my daughters that they can still have delicious goodies. I followed the Fudgy Brownies recipe to a T. Best baked good Iâ€™ve ever made... gluten or no gluten!
2,Great book - have made a number of their recipes - the basic gluten free flour recipe was especially useful
2,"I have Celiac, so everything that I make must be gluten-free. I bake gf bread almost every weekend, and the taste, while tolerable, tastes nothing like regular wheat bread. A friend recommended this cook book, so I purchased it. I've got several gf cook books, but only two that I use regularly. I hate the 50 ingredients that are required for every recipe just so that the food is somewhat edible. I spend half the day in the kitchen making 1 or 2 items because gf cooking is labor intensive, and the food still tastes funny. I was told that the recipes in this cook book would taste like the way food used to taste before my diagnosis. I had to buy very expensive ingredients that I do not normally keep on hand for just one of the recipes that I wanted to try. The result was a slightly better taste than my recipe, but not really worth an extra $30 in ingredients. This cook book requires a pretty big commitment on your part to purchase large quantities of expensive gf flours in order to make their specific brand of all-purpose flour. After trying several recipes, the results were okay, but not worth the expense. I would highly recommend this book for somebody who is NEW to the gf lifestyle. The info in this book is fabulous. There are too few recipies in this book that appeal to me. I want regular food, not expensive gourmet dishes, so I was not impressed with their menu or the hard-to-find expensive ingredients. I've already found fantastic gf pasta in my supermarket, and a large chunk of this book deals with making homemade pasta. If you are new to gf cooking - buy this book. The information alone is worth the price, which is why I gave it 4 stars. If you've been cooking gf for a few years and are happy with the results, you might be disappointed in some of the recipes."
2,I have been gluten free 6 years now and really miss white bread and baked goods. The gluten free goods or boxed mixes you get in the stores are usually dry and not a lot of flavor. Every recipe that I have tried in the Test Kitchen cookbook has been great. The rest of my family even eats everything that I make. I mixed my own flour instead of using the flour substitutions.
2,This is the gluten free cooking bible.....everything in it works. I have bought many and gave them out. If you are gluten free....GET THIS BOOK
2,"IMO, best gluten free bread recipe I've tried, using the basic flour mix given in the book."
2,"Made the gluten free classic sandwich bread using ATK's flour recipe for my celiac husband. He says it is better than Udi's. The book gives a great education on why things work and don't work in GF baking, rates the products out there and tips on how to store. Still learning but so encouraged I can improve my husband's life. Thanks ATK!!!"
2,"I could not have requested a better GF cookbook, it's like they read my mind! In true America's Test Kitchen style, you aren't just buying a recipe book with this purchase. You are also buying an education about the HOWs and WHYs of what happens in your recipe, and this is especially important for GF cooking and baking. It could have been titled ""Gluten Free Deconstructed"". I appreciate that they make all the mistakes and figure out all the magic formulas for you in their kitchen and then teach tell you all about it! And not just general tips that will aid you in adapting some of your own recipes, but also tips for each recipe, guaranteeing their success! Each recipe lists the amounts for three different flour blend choices with explanations on how each one changes the outcome of the food you are preparing. All of the recipes in this book are normal every day recipes that normally use flour. A nice change from so called GF cookbooks that are full of recipes that don't call for flour in the first place. I absolutely love and appreciate the product reviews as well. GF stuff is so expensive and when it's beyond gross tasting, it's just such a let down. I was diagnosed with Celiac over two years ago now, and wish that I would have had an awesome reference guide such as this! VERY WELL DONE! I highly recommend this cook book!! Thank you ATK for this master class in making foods that I haven't had in YEARS, accessible and GOOD to eat!"
2,Great cookbook.
2,You can't go wrong with America's Test Kitchen. Their GF flour recipe is easy to make and store. The pie crust and waffle recipes are exceptional!
2,Excellent cookbook with tons of recipes and lots of detailed instructions.
2,"At first, I thought it was somewhat intimidating because they often include ingredients we don't keep on hand or have never used, such as psyllium husk. I'm thrilled that our regular go-to GF flour is one of their top 3, though, and so baking from here has been great - the waffles and pancakes are fantastic, if a little labor-intensive. It's worth the extra effort!"
2,"An astounding mix of science, art, and perseverance in figuring out the best means of gluten free cooking and baking. Gets to a level of detail and food chemistry, cooking tips and well tested tricks that the authos say turn gluten free away from tasting like glue. Good reading, and hopefully good eating as this will actually motivate me to bake."
2,"This book has great recipes but the best part is where the authors explain why the recipe works. The book not only gives you recipes you get gluten cooking lessons which will help you develop some of your own recipes. If you need to be gluten free, this is the book to buy. I should know I've already bought enough but wish I'd had this own available several years ago when I started cooking without gluten."
2,We had seen this book on America's Test Kitchen's web site for more than the Amazon price. We decided to get two for our relatives who require a gluten free diet for medical reasons. The recipes look interesting. They really appreciated the gift and liked the recipes they saw and plan on putting the book to good use.
2,"Great recipes, very good food, and great tips on what to bake with, and the outcomes of each different ways of making things. This book gives you lots of recipes and great tips!"
2,"My husband has a sensitivity to wheat and this cookbook has been fantastic. I love the flour blend and it is easy to make, and I have been able to make him things like biscuits and even vanilla cupcakes with vanilla frosting - one of his favorite desserts. There is no getting around the fact that cooking gluten free takes more planning and time, but if you or someone in your family has a gluten or wheat sensitivity, this is a great cookbook. Get it!"
2,"I have learned so much reading this book! I have made moist cakes, breads, and pancakes that taste great and have wonderful textures. This book gave me hope for gluten free baking. I have had great results where prepackaged mixes have failed me. Let the experiments begin!"
2,"This is an excellent cookbook, especially if you are trying your hand at cooking GF. I heard an interview with the authors on NPR and love watching ATK on PBS (yea, that sounds pretty hipster), and ordered this book immediately. The ingredients are attainable and they are super scientific and help you understand, not just make the recipes."
2,This was the first cookbook that I tried with great tasting gf recipes. The gf flour blend is amazing. Most of the recipes are hard to tell they are gf. This is my new favorite cookbook.
2,This book provides great information about gluten free baking with a little science added in. Not only is it filled with good information but the recipes are incredible. I have tried at least 6 or more recipes all with great results and great tastes. One of the best cookbooks I have purchased lately.
2,This is a must have for GF cooking - everything explained with examples of different results from various GF ingredients this book will travel with me.
2,"Leave it to ATK to make great gluten free cooking possible for the everyday cook. They provide great detail on what foods may contain gluten (i.e. Some brands of Baking Powder!), and have reviewed many GF products.

I also have a milk allergy and noted that some reviewers felt that there is too much cheese used in the recipes, I do not find that a problem as many of the recipes have a limited amount of cheese and I simply omit and the dish is still tasty (if there is a lot of cheese, I don't make the recipe). I find this cookbook to be a worthy kitchen companion even with the cheese. I look forward to cooler temperatures outside so I can make their gluten free breads....and they give options to use store bought GF flours or you can use their recipe for a GF flour.

So far, my favorite recipe is the ""Drunken Noodles with Chicken"" p.122.

They didn't rate Barilla Pasta in the book, but they make a great gluten free pasta that is just like 'regular' pasta, I highly recommend It."
2,Great for recipes and for different techniques for gluten free foods! I recommend getting this one as well as part 2!
2,"We own several ""gluten free"" cookbooks and this is by far the best! I especially like the fact that each recipe comes with an explanation on the research done and why the recipe works."
2,"I give this book 5 stars because it arrived very quickly and brand new as I ordered it. I am gluten intolerant, and have been looking for good gluten free cookbooks for about 2 years. This one is the best I have found. It thoroughly explains recipes and the differences between different types of gluten free flours and how they affect the food textures. It is a well done book."
2,I gave the book as a gift. I think they like it.
2,"This book is helpful if you can eat other grains. The cooks are very good about explaining why you need to add certain ingredients to make a recipe work. It does take a lot of ingredients for a recipe, which is the down side. If I make something, it takes me twice as long as it did when I made ""normal"" recipes. However, our 11 yr. old was able to eat carrot cake for her birthday! A huge blessing!"
2,If you are gluten free this is a MUST HAVE book! It explains the scientific reasons why certain things work and don't work when cooking/baking GF. My husband made the Banana Bread recipe and it was delicious. It also give you their flour mix recipe which is easy to make.
2,"It has been a while since I bought this, and have used quite a bit of the recipes in it. Every one worked, and produces the best gluten free I've had. I am not GF, but have a good friend who is, so I try hard to take care to have GF available. They don't have everything you could want, but what is in there is a great springboard to nearly anything you could choose to make."
2,"This book is perfect, and has made dealing with wheat allergy so much more manageable! The recipes not only are easy to follow, there are product recommendations and a well written introduction that helps explain gluten. The book uses products that are easily found, and has it's own flour recipe that far exceeds those I have purchased at the grocery. There are many recipe tips and hints that really work!"
2,"I have been gluten free all my life and have tried many different books and flours. This is a great book. I have been using their flour mix for the last month and LOVE IT.

The only recipes I have tries from this book are the carrot cake and the chocolate chip cookies. My carrot cake was excellent- moist and delicious. The cookies were more cakey that I had hoped, but had good flavor (would recommend nixing the guar gum). I have made waffles, loaf cakes, pancakes, and dinners with the flour and have yet to be disappointed! Definitely worth a try if you are a celiac."
2,"This cookbook is incredible...amazingly detailed research. I have had 100% success with the many recipes that I've tried. I did make the ATK flour blend and follow recipes exactly, which seems to be extremely important when baking gluten-free. We're at sea level so can't speak for the success of the recipes at other altitudes."
2,"My husband has been on a gluten free diet for about a year. We have struggled with finding recipes that taste similar to gluten versions. I am the cooker and baker in the house and was feeling dejected until this book. The drunken noodles are AMAZING and the lemon pound cake tastes like pound cake. I have not tried the bread yet, but suddenly i'm not scared to wasting the ingredients to try and make edible bread."
2,"As usual, America's Test Kitchen delivers."
2,This has been one of the gluten free cookbooks that actually produces a good product. I am happy to have it but because I can't eat eggs many of the recipes don't turn out as well as they could. If Gluten is the only thing that you have to avoid I think this is a great cookbook.
2,"I've only made a few of the recipes so far, but the ones I've made are so much better than any gluten-free mixes or recipes that I have had before. ATK really did their homework and it really shows in the great recipes that they've put together. Very highly recommended for anyone on a GF diet who is tired of the sometimes awful GF products out there."
2,very helpful
2,So far I really like this cook book. My son only cooks from ATK and that's why I ordered it!
