,book_title,star,title,format,review,helpful,sentiment
93,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",4,Delicious Vegan Recipes!,Format: Hardcover,"I just had to write a review after reading so many negative ones. I have only made a few recipes from the book so far, but they have all come out perfectly. I have seen several complaints about not knowing to melt the coconut oil when measuring it for a recipe. If these readers had read the section on Ingredients in the beginning, it does say you need to melt it before measuring. When using unfamiliar ingredients, it is always a good idea to read the section the author has written about them. Also, yes coconut oil is expensive, but on the Babycakes website FAQ it does say you can use any other oil for the recipes, except for the frosting recipes. Substituting something cheaper like canola oil works just as well. You can also use evaporated cane juice instead of agave nectar as long as you add some water, the specifics of which are also discussed in the introduction section.

I think you will not be disappointed if you READ the whole Introduction section before trying to bake anything. It will tell you everything you need to know about the ingredients used.",,1
95,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",4,Frosting??,Format: Hardcover,"I purchased this book and the cookies, brownies and lemon poppyseed tea cake have turned out well, the frosting, however is a huge huge disappointment and the reason that I bought the book was to make the frosting. something is very strange as when I watch the app the recipe is different, she uses coconut milk (does not say carton or canned) and the measurements are different than in the cookbook. Huge disappointment, I have not tried any cake recipes as I am nervous to waste expensive ingredients since the frosting was such a disaster. Soymilk powder, aggg it tastes like paste in the frosting.
Deborah",3 people found this helpful,1
96,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",5,"Wonderful recipes, Amazing",Format: Hardcover,"I am not gluten intolerant and don't have allergies. I wanted to have healthier sweets without having to eat chemicals and sacrifice flavor. I'm so glad Erin developed these incredible recipes and wrote this cookbook.

I'm an excellent cook and baker, but all non-vegan. Vegan baking is a whole nuther ball game. I tried 3 recipes so far and all have been wonderful, even when I messed up. The first thing I baked was the vanilla cupcakes and accompanying vanilla frosting. I used the Bob's Gluten Free All Purpose Flour instead of the Garbanzo Bean/Fava Bean Flour that the recipe clearly called for. The mix was so dry I added water and I pretty much doomed the cupcakes. They fell and I sliced what I produced into thin slices and re-baked the slices into a cookie type thing. The flavor was really good. The frosting was terrific. I was enjoying it with the ""cookies"" made out of the botched cupcakes, and my grown kids came over and finished the vanilla frosting in one sitting. Everyone who tasted it raved about the flavors.

Next I made the double chocolate chocolate chip cookies. I followed the recipe and have the most delicious cookies. They don't taste the least bit funny, even though they are gluten free. They are perfectly salted, perfectly full of chocolate, richly decadent, and the texture is perfect cookie. All friends and family are so impressed. No one can tell they are vegan at all. They are fantastic.

Babycakes' cookbook uses soymilk and soymilk powder for the frosting, while on Martha Stewart's show and at her bakeries, the recipe is soy free and uses rice milk and rice milk powder. If it can be easily found, use the rice milk and rice milk powder like Erin showed on the Martha Stewart show. It works either way. I think she may have used the soy in the book as it's easier to find than the Rice Milk Powder.

Be forewarned, the ingredients are much more expensive than flour and sugar, but the high quality ingredients make this stuff taste so good. Nothing tastes funny or beany. The gluten free flours she uses do have beans in them, but beans are very starchy and bland anyhow. In savory recipes, beans are seasoned alot to get them to have flavor. Neither I nor anyone in my family tastes beans in these desserts and I follow the recipes exactly. The ingredients are excellent and tasty.

About the vanilla frosting, I had no problem with it setting up. Erin makes it very clear in the book that the Vanilla Sauce/Frosting is a sauce until it chilled for 6 hours. I made it and stuck it in the refrigerator overnight. It was set after that. It needs to be chilled. I believe the problems with it setting up for other reviewers are from not letting the frosting chill overnight with the refrigerator door closed. Opening and closing the door during the day is not going to let that frosting set.

One problem in the book is that there is no mention of using melted coconut oil in her recipes, and the recipes need MELTED COCONUT OIL. Why that's not mentioned on each recipe or in the book, I have no idea. Also, I didn't have a melon baller, and I've never owned a melon baller. She says to use the melon baller to measure the cookie dough for the Double Chocolate Chocolate Chip cookies. I made the Chocolate Chocolate cookies by rolling the dough in to little balls and then she says to smash the cookie dough down. I smashed it quite a bit, and the cookies didn't flatten like they did in the picture in the book. I smashed more on the rest of the cookies. Her recipes make big batches. All the batches of cookies were delicious.

I recommend this book to any good cook who wants to eat better sweets that are just as delicious as the butter, eggs, cream, and sugar stuff many of us love. The bonus is that it's so much better for you. I love it and I'm so grateful to Erin for sharing her recipes and for developing them in the first place. I am loving Vegan Baking and I'm brand new at it. I can make wonderful wonderful things and don't feel guilty at all eating them or sharing them with my friends and family. In fact, I feel wonderful feeding these desserts to people.

I had a friend who worked on a bake sale at our town's University and she brought me home a vegan cookie. Yuck. I'm actually a little resentful that no one goes to the trouble that I and Erin do to get it right. I never get as good as I give (because my food is fantastic). I set the bar very high. I'm a huge fan of Maida Heatter. This stuff meets that bar.",One person found this helpful,1
97,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",4,Pretty good. + Suggestions,Format: Hardcover,"Suggestions
1) If you don't have any issues with corn, I use cornstarch in place of the arrowroot and potato starch (same volume) with good results. (I do this simply because I normally have cornstarch on hand but no arrowroot or potato starch and I wanted to cut down on the number of special ingredients I was purchasing.)

2) I didn't have the best of luck with her frosting. Heidi Swanson in Super Natural Cooking has a recipe for dairyless, gluten-free chocolate mousse which makes a nice frosting. Alternatively, sometimes I use trans-fat-free margarine in place of the butter in any traditional buttercream frosting recipe. (Soy/rice milk or even coffee in place of the milk, obviously.)",4 people found this helpful,1
98,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",4,Mostly Awesome...but frosting needs some work.,Format: Hardcover,"I've read lots of bad reviews about this cookbook, but I have to say that overall I absolutely love it! I won't go into all the merits of the graphics and how fun it is to read, etc, but I'll focus more on the recipes. I've made several things out of the book and all except the frosting have turned out great. Here are the things I've had easy success with: chocolate chip cookies, double choc. chip cookies, blueberry muffins (think I used blackberries), red velvet cupcakes, vanilla cupcakes, spelt biscuits, and blondies. I had no problems with any of these and will make them all again and already have made some again. One tip I've found...I always set any baked good to cook at less time than the recipe says...I just like my baked goods more chewy than others I guess. Anyway, you can always add more time on if it isn't cooked, but it helps you not to overcook b/c some ovens run different. I've also made the johnny cakes...those came out tasting good, but were too dry...I'd add more water next time to those.

Why I give this book 4 instead of 5 stars...
1) the frosting. I have made the frosting twice. The first time was an overwhelming disaster and I followed instructions to a T. They are pretty simple, after all. The second time, I used the measurements on the Martha Stewart website and the frosting came out much better, but I still don't think it came out right. It came out good enough that I'll try again and make some tweaks of my own, but with so many recipes in this book using the frosting/sauce, this recipe is too integral to not work right.
2) I'm pretty disappointed that this isn't the actual recipe that they use in the bakery...in fact, I was disappointed that it looks like several, if not most, of the recipes aren't exactly the same as in the bakery. I feel that is a misleading, especially in light of the way that Erin describes the frosting in the cookbook - it sounds like the recipe in the book is the ""real"" one, but it's not. (You can check out the list of ingredients on her blog - they are very different.) I am especially disappointed and frustrated with the soy milk powder that the frosting calls for. On the list of ingredients used in the bakery, neither soy milk powder nor rice milk powder (nor any kind of milk powder for that matter) are on the list. This elusive product has had dozens of people in fits looking for it and it is expensive for something that is not even used in the original recipe.
3) The challenge it was to find all the products. While this may be part of gluten-free cooking, with all the resources she puts in the cookbook, there were a few obvious things that consumed a lot of my time trying to figure out that could have been included. In the list of ingredients at the beginning, it would have been nice to know that evaporated cane ""juice"" are crystals, not a liquid. I went to every store in town looking for this in all the wrong places. I finally found it in the bulk bins at Whole Foods and sometimes it is called other names. Just look on the back of the ingredients and the only ingredient listed should say ""evaporated cane juice"". The other ""biggie"" to me is not telling us to heat the coconut oil. Having never cooked with it before, this wasn't obvious to me, especially as those of us who use crisco on the rare occasion do not heat that up for baked goods. I do really appreciate the resource sections that Erin includes, just wish there were a little more there to help with some of these recipes.

Overall, I do love this cookbook, but I would only recommend it with hesitation. You kind of have to go into buying it if you know you're committed to using it and cooking with these alternative products. If the rest of the recipes weren't coming out so well, I would have given if 2 or 3 stars for the disappointment of the above mentioned factors.",2 people found this helpful,1
99,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",4,"Somewhat complicated, but a great vegan cookbook!",Format: Hardcover,"I'm vegan, not gluten-free, and I found this book to be wonderful. First of all, I'm a sucker for a good cover and pretty pictures, which this book has in abundance!! But I've found it to be helpful, because the artfully directed photoshoots actually inspire me to bake the items, even though we all know they'll never come out looking THAT good. But the taste--the obviously more important aspect--is top notch!! I've made a handful of recipes so far, including the Pumpkin spice muffins, the mini agave-sweetened brownie gems (OMG), and the biscuits....they're all amazing!!!

The only critique I have with the book (and the reason I give it four stars) is the rarity and priciness of the ingredients. For a college student's budget, it's not feasible to make these things regularly. But if you make the trek to whole foods, suck it up and buy a bunch of the essential ingredients, you'll be good to go. I just looked through the recipes and bought the ingredients most frequently mentioned that I didn't have (spelt flour, garbanzo-fava bean flour, arrowroot, potato starch, etc). HOWEVER, I have been substituting canola oil for coconut oil (less pricey and way less fattening) for every recipe so far, and they all taste perfectly great. Also, I've used corn starch for the same effect. I've found that the recipes are actually quite substitutable if you don't have every single ingredient on hand (or just have certain preferences).

They're definitely recipes to impress, and you will not regret buying this book! True to the Babycakes theme, every non-vegan I feed my treats to cannot believe they're really vegan. A large step up from substituting smart balance and egg replacer for every non-vegan dessert recipe for sure. DELICIOUS!",,1
100,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",4,People can be so critical!,Format: Hardcover,"No cookbook is perfect, but this one is DELICIOUS!

I have baked many vegan treats from this book for friends and myself. I understand that it is difficult to substitute certain flours for those who have celiac, and are watching their gluten intake, and I am glad that there is such a helpful aid for those who want to taste some delicious treats...without an awful stomach ache!

Personally, I wanted a vegan book to help me w/ my pre-diabetes. I got exactly what I paid for, and for those who are having difficulties, I would LOVE to try to help substitutes some comparable flours to help you eat these delicious treats!

For any diabetics out there, pay attention to the delicious use of coconut oil and agave nectar. I have made these for kids I babysit for as well, with WONDERFUL results.

A few tips:
*If you need to buy in bulk, buy from Bob's Red Mill on amazon.com! FREE SHIPPING!

*Read the ENTIRE cookbook, as there are a lot of specifics that are not too hard to follow (using dry measure cups, etc.)

*HAVE FUN! :)

*Substitute blueberries for the raspberry scone recipe at least once...it's delicious!",2 people found this helpful,1
101,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",5,The chocolate banana bread was the best thing I've ever tasted in my life,Format: Hardcover,"WHY does this book only have three stars?!?! The chocolate banana bread was the best thing I've ever tasted in my life. I am familiar with gluten free baking so I had most of the ingredients already. Get over it people. Or eat gluten. your choice. Anyway, I made the pumpkin muffins, zucchini muffins, and vanilla cupcakes, and was VERY pleased. I don't care if something doesn't look pretty as long as it id delicious, and so far the book is coming through. (BTW, I recommend Lily's stevia sweetened chocolate chips if you are further trying to watch the sugar.)The only thing I haven't liked so far were the agave brownie gems. They are just OK. Also Erin McKenna is hilarious and I wish she was my friend. I will go to her stores and freak her out by asking her to be my friend now. And give me all the cakes. nomnomnomonom",2 people found this helpful,1
102,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",4,"Great book, innovative desserts but you gotta take the time",Format: Hardcover,"I really appreciate the great lengths that went into creating these recipes. I have tried a few, banana bread and apple pie to be exact, with delicious results. It gets a little hairy sometimes with the special ingredients, but I live in Stockholm, so much easier to find and cheaper in the States. I use rice syrup instead of the agave with good results (mixed feelings about agave). If you take the time, you will have yummy tasting healthy treats. Sorry, no Betty Crocker or Duncan Hines mix open the box and add eggs, water and oil here, but well WORTH IT!",,1
103,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",5,awesome book,Format: Hardcover,"This book is awesome, I love it. Oh, Erin is my sister, I bought 10 copies. There is a reason why Erin is a regular on Martha Stewart and other cooking shows... because her recipes are AWESOME...",5 people found this helpful,1
104,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",4,A great place to start!,Format: Hardcover,"Not all of these recipes are gluten-free, but it's okay! The ones that are gluten-free (most of them) are EXCELLENT. I have been baking cakes from this cookbook for over a year now and I have started to really get the hang of it. I have been able to make adjustments to the basic recipes to suit my own tastes....without bizarre and disastrous results. I even devised my own wedding cake recipe based off of one of the tea cake recipes in this book. I feel as though this book has ""taught me to fish"".

I find that these recipes are too sweet for me, but they work just as well if you reduce the sweetener. I cannot afford coconut oil, agave nector or evaporated cane juice (all of these are called for) but these recipes work just as well with canola oil and granulated sugar. Some of the reviews complain about the use of bob's red mill all purpose flour mix, but I find that it works well in the recipes that it is called for. No gluten-free mix is really ""all purpose"" but this cookbook only suggests using it when it will fit the purpose (the amazing chocolate chip cookies for example).

Really the only recipe that I have made from this book that was a disappointment was the vegan icing, but luckily I am not vegan!",,1
106,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",5,They are so delicious and easy to make (I use frozen raspberries),Format: Hardcover,I have made the Raspberry Spelt Scones many many times since this book was published. They are so delicious and easy to make (I use frozen raspberries).,,1
107,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",5,Fun and Indulgent Recipes,Format: Hardcover,"As a health conscious vegan, I don't make baked goods a regular part of my diet. But when I do feel like something sweet and scrumptious, I like to try out new recipes, and though I am new to baking, I truly enjoy the baking process. Though I would never consider pastries a nutrient-dense food, I do appreciate the ability to make healthier substitutions wherever possible in my baking without having the end product taste like I did exactly that. For all that, this cookbook is exactly what I am looking for.

The recipes are unique and fun to make, the cookbook is nicely designed with lots of great pictures, and most importantly, the final product is DELICIOUS! Though I have never been to the author's bakery, I can see why it is so loved. Every recipe I have made has tasted like I bought it in a professional bakery.

The recipes do call for a variety of ingredients, some pricier and more exotic than others, but the author provides some acceptable alternatives in the beginning of the cookbook. I have been able to substitute canola oil for coconut oil in all of my recipes that have called for it so far, and still came out with a great tasting pastry.

Overall, I love that this cookbook gives me easy access to some really fabulous recipes, and I get to impress all kinds of people (vegan or not) with my delicious baking.",One person found this helpful,1
108,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",5,Banana Bread was fantastic!,Format: Hardcover,"Tried the banana bread last weekend for my egg, soy, gluten, and milk allergic toddler. There is a great suggestion to use up extra batter by spreading a thin layer on a cookie sheet and using it like bread. That's what I did for my little guy. Dad and I ate the loaf, and he munched on the skinny bread at snack times for several days. The only drawback here is that a lot of the recipes I was interested in called for spelt, which doesn't work for us. I've still found plenty to drool over in this book, tho!",One person found this helpful,1
109,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",5,Finally....,Format: Hardcover,"I believe that this book is well-written and easy to read. It's very hard to find baked goods or recipes that are both gluten-free and vegan. I attempted to make the Banana Chocolate Chip Bread and was thrilled with the results. I did find that I needed to adjust the baking time, but it tasted great. I also appreciated the explanation of the various ingrediants (such as coconut oil), which let me know more about the benefits of them. It's not only a great book for someone living a gluten-free or vegan lifestyle, but also for those looking to experiment with new ingrediants (coconut oil, agave nectar, alternative flours).

Now if Babycakes NYC could just publish their recipe for their gluten free jelly donuts!",,1
110,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",4,Where's the real frosting recipe?,Format: Hardcover,"I live in Brooklyn and am a huge fan of Babycakes bakery-- I've loved everything I've tried there, and I was ecstatic to buy the cookbook. So far, I've baked the banana bread (which was amazing-- no one knew it was gluten-free), the apple-cinnamon toastie, the vanilla cupcakes, and the cornbread. While the cooking times were a bit off (I have a thermometer inside my oven, and usually end up baking the breads at a higher temp and for a longer time), the end results were very tasty.

However, the one major disappointment of the cookbook for me was the frosting. I've made both the chocolate and the vanilla several times, and neither recipe yielded an edible result. Both taste ok, but mostly they just taste like coconut oil-- and the texture is totally off. I heated all the ingredients (so that the coconut oil didn't bead up) and used a hand-mixer (since the food processor didn't seem to work)before refrigerating. The ingredients listed on the Babycakes website for their vanilla frosting in no way resemble those in the cookbook's recipe. Many of the other recipes require a good frosting, and so I was very disappointing not to get the ""real"" Babycakes frosting recipe with the cookbook.

All in all, there are some disappointments with the cookbook, but I will definitely make many of the recipes again. It's worth buying if you want truly delicious vegan and gluten-free baked goods.

Oh, and one note about the ""health"" factor-- coconut oil and agave nectar are infinitely healthier than butter and sugar. Some people seemed perplexed as to how baked goods with fat can be ""healthy""-- but coconut oil has a number of healthful properties, and agave won't spike blood sugar levels like sugar will.",10 people found this helpful,1
111,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",4,Misleading book -- sort of!,Format: Hardcover,"I love this book and I am impressed with all the work that went into it -- however, it is not really all gluten and dairy free. I hate it that there is spelt flour used a lot and also ""organic sugar""....she could have stayed with the agave. I have learned to make full use of this sweetener and this book helped me with that -- I just wish the ""dark side"" was not there for us who have to be dairy and gluten free.",One person found this helpful,1
112,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",4,I love Healthy Ho's,Format: Hardcover,"This is a wonderful baking book. The Healthy Hostess (aka Healthy Ho's) are incredibly good, and on a trip the creek yesterday everyone was wow'd at how delicious these were and all wanted the recipe. After I told them about the health factor they were even more impressed.

As for the reviews complaining about the costs of things, please realize that you can substitute for cheaper ingredients such as canola oil and honey...another tip would be to buy just the needed amount of oil, sweetener and soy milk powder from the bulk dept at a health food store.

The main reason though that I love this cookbook is BECAUSE of the use of coconut oil and agave. Unrefined virgin coconut oil is wonderful for you [...] and is antiviral, antimicrobial and antifungal, potentially helping calm down a host of health problems. Agave nectar has a low glycemic index and is way better for you than refined sugar as well.

That she developed these recipes based around these facts is great, but the fact that she did this and made them taste outstanding is even better. The vanilla cupcakes taste more like a breakfast corn biscuit, but with a piece of bacon and an over easy egg on top it was reminiscent of bacon and pancakes with maple syrup :) Knowing what I am eating is good for me makes it far worth the cost.

I do though feel like it should have been explained how to make the spelt recipes GF.",5 people found this helpful,1
113,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",5,The GF recipes are amazing!,Format: Hardcover,"Vegan, GF chocolate chip cookies that taste amazing, come on, how could you not love this book just for that recipe! I don't care if the book is not entirely gluten-free. I am loving the recipes we can eat. Yes, I agree that the book cover title should have indicated this but it looks like the title on amazon says this.

My boys need to be on a gf/cf diet and my husband is allergic to eggs. I love the desserts in this book - especially the vanilla cupcakes, though I have not made the frosting yet! I like the use of highly nutritious bean flours and the bob's red mill all purpose flour (which makes it so easy) in the recipes. Thank You!!!",,1
114,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",5,yay!,Format: Hardcover,I absolutely love this cookbook. So many delicious recipes and great pictures. I highly recommend it for anyone interested in vegan baking and Gluten-free goodies!,,1
115,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",4,Good cupcakes,Format: Hardcover,"The book is laid out well and has a lovely set of photographs. I bought it because I am newly allergic to eggs and dairy, so I don't have the same frustrations on the gluten recipes. I've only made the cupcakes (without icing) and I thought they were very good, moist and tasty, but you definitely need to like coconut.",One person found this helpful,1
117,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",5,Vegan and gluten-free baking at its finest!,Format: Hardcover,"I am a huge fan of this baking cookbook. I'm not vegan, nor have I ever eaten at a Babycakes bakery, but had this given to me as a gift and I just love it. The method of baking is quite different and takes a few tries to get it just right, but other than that, the recipes are awesome! Non-vegan/gluten-free people will never know the difference and may even prefer this kind of baking! I know I do!",,1
118,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",4,Great Vegan Cupcakes and Other Desserts,Format: Hardcover,"It's important to read the beginning section of the book that tells all about how to make gluten-free and other substitutions for the ingredients in the book (e.g., spelt flour).

I've made the cupcakes and reviewed them on my Altered Plates blog as well (you'll need to google it, sorry about that).

The one thing that didn't work exactly as planned was the frosting. It never fully set up, just partially. So, my suggestion to you is to use less liquid when making it.

The recipes are very easy to follow and the cupcakes came out very nice and fluffy. Don't refrigerate them, though, as suggested. They completely dry out when you do that. Otherwise, very enjoyable.",2 people found this helpful,1
119,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",5,"Great book, need help? just ask!",Format: Hardcover,"Okay, so as a newer vegan I have been trying to create great frosting, as I love cake more than anything. I tried the smart balance, powder sugar, nastiness and that made me nauseous, so i was determined to find a new recipe. I have several methods of how to make frosting now, but I went into baby cakes in the lower east side a little back, and immediately fell in love with the lightness of the frosting. I also loved the idea that it was made with natural ingredients (coconut oil, like olive oil, has so many great properties, its fat your body needs) agave nectar (which is better than sugar, duh) etc etc. well I bought the book. yeah the ingredients are really expensive, but hey, we know its not cheap eating rare ingredients. anyways, i bought the book, the ingredients, and started making. well my frosting didn't work out. it was grainy and runny. tasted good though, but the texture was way off. i went online and found reviews that were pretty extreme saying erin was a liar and the recipes were fake etc etc. i really got bummed out and felt like i was had or something. i told my boyfriend we wasted so much money and was really upset. then i saw a reply by babycakes on a board saying if you need help write them at (...).unlike a lot of people i was determined to give them a chance and not give up, when was baking ever successful the first few times, thats the fun, trial and error. (sorry just watched julia and julie). i wrote them my concern that night and emily (the general manager) wrote me back the next day, giving me tips and reasons why my frosting might not of turned out. well, i decided take the information, and what i knew about the products and try to save the already made frosting. I added a tablespoon more of coconut flour because in the book it said it was a great thickener. emily told me the lumps was because i added the coconut oil to ingredients that might of been cool because it hardened without mixing completely. I decided to heat the frosting over med heat and stir until it became a liquid again, and stirred it really good. put it in the fridge to cool and it thickened perfectly. i think like anything new, you need to be patient and try until you perfect the art of it. and if you get stumped, ask questions, they helped me so quickly and were so nice that i can't help but feel i need to give 5 stars for their great customer service! if you want some other type of frosting ideas i have tried and had success with email me at (...) or if you want to ask about the frosting by babycakes hit me up.",One person found this helpful,1
120,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",4,I couldn't wait to get my own,Format: Hardcover,"I bought this book for a friend of mine's birthday. She's a vegan and has a passion for baking, so I thought it would be a good fit. But, as I left the store and was flipping through the pages, I suddenly got pangs of jealousy and even contemplated keeping the book for myself! But, I refrained, getting my own copy so my friend could enjoy more than a set of oven mitts for her birthday.

As someone with a sensitive stomach, this book was a long time coming for me. There's recipe after recipe for sweet and savory treats that I can actually eat without feeling like my body is trying to turn itself inside out. I love all the little stories behind each recipe and I'm a sucker for celebrity blurbs in cookbooks. Especially if it's Natalie Portman.",One person found this helpful,1
121,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",5,Great easy recipes,Format: Hardcover,"I love this cookbook; I can't believe all the negative reviews. I have tried many of the recipes and they all turned out great. I have never been to the actual bakery, but the results from this book are awesome. The frosting is simply amazing! The first time I made it, it turned out lumpy. However, I discovered that the trick is to add the coconut oil VERY slowly. It takes a bit of time, but is very worth it. I will definitely buy more books from this author. This book is simply wonderful. I highly recommend it.",,1
122,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",5,Thankful Mom,Format: Hardcover,"I've made a couple of things from this cookbook so far, and have had no problems, in fact the banana bread and chocolate chip cookies turned out delicious. I have celiac disease and my son is allergic to milk, eggs, and nuts, so finding treats that we can both eat is very difficult. It is somewhat expensive to buy the ingredients, but pretty much all of the gluten free, allergy free products are expensive and usually don't taste great. It is also hard for us to find baked goods without egg in them, so this book has been great for us.

I don't know if I've just been lucky as far as my desserts turning out correctly, but I will say I read all of the intro part of the book and the back of the book where ingredients are discussed before I cooked anything. She talks about the brands of ingredients she prefers, and discusses things like melting your coconut oil before you measure it.

I love this book, and I can't wait to try more recipes!",2 people found this helpful,1
123,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",5,"Love, Love, Love this book!!!!",Format: Hardcover,"My 5 year old was recently diagnosed with many food allergies and sensitivities stemming from eosinophilic esophagitus. We do not know yet if he can tolerate spelt, and he cannot have soy. We have no problem working around these ingredients. The fact that I can make gluten free, dairy free, egg free treats that are absolutly yummy is all I care about. So far we have made the chocolate chip cookies and the vanilla cupcakes (with alternative frosting). Both my children love these treats.

The title of the book describes the content perfectly there are no suprises. However, you do have to read the baking tips in the beginning of the book, especially if you have never worked with ingredients such as coconut oil and gluten free flours. Yes some of the ingredients are pricey but if you look into the health benefits of coconut oil and other ingredients it makes it a little easier to fork over the cash at Whole Foods.

I highly recommend this book. A must if you or your child has dietery challenges that eliminate gluten, dairy, and or eggs.

I should also mention I am not a cooking professional. Before my child was diagnosed, my idea of cooking was take out. So if I can do it, anyone can.",2 people found this helpful,1
124,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",4,Great Resource!,Format: Hardcover,"My daughter and husband have wheat/sugar/dairy allergies, so this cookbook has been great to find. I have made the blueberry muffins(whole family adored!), gingerbread , ginger snaps, and strawberry shortcake with the vanilla sauce. All have been very good! Be warned the ingredients are pricey and until you get stocked with wheat-free flours-a bit of a pain. Nothing I have made has been as pretty as the pictures, but they have all tasted great!",,1
125,"BabyCakes: Vegan, (Mostly) Gluten-Free, and (Mostly) Sugar-Free Recipes from New York's Most Talked-About Bakery: A Baking Book",5,Love this cookbook,Format: Hardcover,"I bought this book a few months ago, I was very excited about cooking something that wasn't butter filled and overly sugary and since my mother has dairy allergies I thought this book would be perfect for cooking her yummy treats. Neither of us have any gluten allergies so all the recipes are open to us. The first thing I made were the chocolate cupcakes. The first batch didnt come out quite right as they ended up crumbling to bits as soon as I took a bite. I substituted the garbanzo/fava flour for brown rice flour(like the book says, you can substitute flours for all you people who dont like the garbanzo/fava flour) I added a little more applesauce and the second batch came out awesome, I think I ate over half the batch by myself. I made the double chocolate crumb cake next and it came out perfect, no complaints there. I have had no luck at all with the icing but thats okay because most of the stuff I have made hasn't even needed it(I did however learn that you can not substitute any other oil for the coconut oil in the icing.) I just made the spelt biscuits, pumpkin muffins, and the red velvet cupcakes and they came out just right. Some of the recipes take a second or even third batch to make them perfect but its totally worth it. The most expensive items are only used in small amounts so they last a long time.",One person found this helpful,1
