,book_title,star,title,format,review,helpful,sentiment
270,"John McLemore's ""Dadgum That's Good!""",1,Only good if you want to buy special machines.,Format: Paperback,"I stumbled onto this book and thought it would be an interesting gift for my son in law but I was very surprised that the book seems to be limited to recipes for one type of grill and one type of smoker and nearly half of the book is about a turkey fryer. My son in law was born and raised in Texas and has a real grill, nothing like the electric one these recipes are for.

Amazon should update this book page to more clearly state that this book requires certain machines to use. All it and all the cover says is that the recipes are for grilling, smokeing, frying, boiling and steaming. Even the boiling recipes are written with directions to be prepared in a turkey frying machine! Boiling on the stove works just fine for me and pretty much the rest of the people in this world.

I am sure some of these recipes could be figured out to cook in more normal ways but the way things are written, this seems more like a book of advertisements for machines than real recipes.",18 people found this helpful,0
271,"John McLemore's ""Dadgum That's Good!""",3,... grill so some of the recipes are not so easy with a regular grill,Format: Paperback,Its written specifically for a smoker grill so some of the recipes are not so easy with a regular grill. The book is OK - but I would not have bought it if I knew how it was written.,,0
273,"John McLemore's ""Dadgum That's Good!""",3,Where's the chart?,Format: Paperback,I bought the Masterbuilt Smoker and the Dadgum that's Good cookbook. We already had an older smoker so was looking for newer recipes. Very disappointed that John did not include a chart for cooking temps and times. I do a lot of turkey breasts and whole turkeys but he didn't include this fowl anywhere. Very few recipes in this book will be used in my household.,One person found this helpful,0
274,"John McLemore's ""Dadgum That's Good!""",1,Only good if you want to buy special machines.,Format: Paperback,"I stumbled onto this book and thought it would be an interesting gift for my son in law but I was very surprised that the book seems to be limited to recipes for one type of grill and one type of smoker and nearly half of the book is about a turkey fryer. My son in law was born and raised in Texas and has a real grill, nothing like the electric one these recipes are for.

Amazon should update this book page to more clearly state that this book requires certain machines to use. All it and all the cover says is that the recipes are for grilling, smokeing, frying, boiling and steaming. Even the boiling recipes are written with directions to be prepared in a turkey frying machine! Boiling on the stove works just fine for me and pretty much the rest of the people in this world.

I am sure some of these recipes could be figured out to cook in more normal ways but the way things are written, this seems more like a book of advertisements for machines than real recipes.",18 people found this helpful,0
275,"John McLemore's ""Dadgum That's Good!""",3,... grill so some of the recipes are not so easy with a regular grill,Format: Paperback,Its written specifically for a smoker grill so some of the recipes are not so easy with a regular grill. The book is OK - but I would not have bought it if I knew how it was written.,,0
277,"John McLemore's ""Dadgum That's Good!""",3,Where's the chart?,Format: Paperback,I bought the Masterbuilt Smoker and the Dadgum that's Good cookbook. We already had an older smoker so was looking for newer recipes. Very disappointed that John did not include a chart for cooking temps and times. I do a lot of turkey breasts and whole turkeys but he didn't include this fowl anywhere. Very few recipes in this book will be used in my household.,One person found this helpful,0
278,"John McLemore's ""Dadgum That's Good!""",1,Only good if you want to buy special machines.,Format: Paperback,"I stumbled onto this book and thought it would be an interesting gift for my son in law but I was very surprised that the book seems to be limited to recipes for one type of grill and one type of smoker and nearly half of the book is about a turkey fryer. My son in law was born and raised in Texas and has a real grill, nothing like the electric one these recipes are for.

Amazon should update this book page to more clearly state that this book requires certain machines to use. All it and all the cover says is that the recipes are for grilling, smokeing, frying, boiling and steaming. Even the boiling recipes are written with directions to be prepared in a turkey frying machine! Boiling on the stove works just fine for me and pretty much the rest of the people in this world.

I am sure some of these recipes could be figured out to cook in more normal ways but the way things are written, this seems more like a book of advertisements for machines than real recipes.",18 people found this helpful,0
279,"John McLemore's ""Dadgum That's Good!""",3,... grill so some of the recipes are not so easy with a regular grill,Format: Paperback,Its written specifically for a smoker grill so some of the recipes are not so easy with a regular grill. The book is OK - but I would not have bought it if I knew how it was written.,,0
281,"John McLemore's ""Dadgum That's Good!""",3,Where's the chart?,Format: Paperback,I bought the Masterbuilt Smoker and the Dadgum that's Good cookbook. We already had an older smoker so was looking for newer recipes. Very disappointed that John did not include a chart for cooking temps and times. I do a lot of turkey breasts and whole turkeys but he didn't include this fowl anywhere. Very few recipes in this book will be used in my household.,One person found this helpful,0
282,"John McLemore's ""Dadgum That's Good!""",1,Only good if you want to buy special machines.,Format: Paperback,"I stumbled onto this book and thought it would be an interesting gift for my son in law but I was very surprised that the book seems to be limited to recipes for one type of grill and one type of smoker and nearly half of the book is about a turkey fryer. My son in law was born and raised in Texas and has a real grill, nothing like the electric one these recipes are for.

Amazon should update this book page to more clearly state that this book requires certain machines to use. All it and all the cover says is that the recipes are for grilling, smokeing, frying, boiling and steaming. Even the boiling recipes are written with directions to be prepared in a turkey frying machine! Boiling on the stove works just fine for me and pretty much the rest of the people in this world.

I am sure some of these recipes could be figured out to cook in more normal ways but the way things are written, this seems more like a book of advertisements for machines than real recipes.",18 people found this helpful,0
283,"John McLemore's ""Dadgum That's Good!""",3,... grill so some of the recipes are not so easy with a regular grill,Format: Paperback,Its written specifically for a smoker grill so some of the recipes are not so easy with a regular grill. The book is OK - but I would not have bought it if I knew how it was written.,,0
285,"John McLemore's ""Dadgum That's Good!""",3,Where's the chart?,Format: Paperback,I bought the Masterbuilt Smoker and the Dadgum that's Good cookbook. We already had an older smoker so was looking for newer recipes. Very disappointed that John did not include a chart for cooking temps and times. I do a lot of turkey breasts and whole turkeys but he didn't include this fowl anywhere. Very few recipes in this book will be used in my household.,One person found this helpful,0
286,"John McLemore's ""Dadgum That's Good!""",1,Only good if you want to buy special machines.,Format: Paperback,"I stumbled onto this book and thought it would be an interesting gift for my son in law but I was very surprised that the book seems to be limited to recipes for one type of grill and one type of smoker and nearly half of the book is about a turkey fryer. My son in law was born and raised in Texas and has a real grill, nothing like the electric one these recipes are for.

Amazon should update this book page to more clearly state that this book requires certain machines to use. All it and all the cover says is that the recipes are for grilling, smokeing, frying, boiling and steaming. Even the boiling recipes are written with directions to be prepared in a turkey frying machine! Boiling on the stove works just fine for me and pretty much the rest of the people in this world.

I am sure some of these recipes could be figured out to cook in more normal ways but the way things are written, this seems more like a book of advertisements for machines than real recipes.",18 people found this helpful,0
287,"John McLemore's ""Dadgum That's Good!""",3,... grill so some of the recipes are not so easy with a regular grill,Format: Paperback,Its written specifically for a smoker grill so some of the recipes are not so easy with a regular grill. The book is OK - but I would not have bought it if I knew how it was written.,,0
289,"John McLemore's ""Dadgum That's Good!""",3,Where's the chart?,Format: Paperback,I bought the Masterbuilt Smoker and the Dadgum that's Good cookbook. We already had an older smoker so was looking for newer recipes. Very disappointed that John did not include a chart for cooking temps and times. I do a lot of turkey breasts and whole turkeys but he didn't include this fowl anywhere. Very few recipes in this book will be used in my household.,One person found this helpful,0
290,"John McLemore's ""Dadgum That's Good!""",1,Only good if you want to buy special machines.,Format: Paperback,"I stumbled onto this book and thought it would be an interesting gift for my son in law but I was very surprised that the book seems to be limited to recipes for one type of grill and one type of smoker and nearly half of the book is about a turkey fryer. My son in law was born and raised in Texas and has a real grill, nothing like the electric one these recipes are for.

Amazon should update this book page to more clearly state that this book requires certain machines to use. All it and all the cover says is that the recipes are for grilling, smokeing, frying, boiling and steaming. Even the boiling recipes are written with directions to be prepared in a turkey frying machine! Boiling on the stove works just fine for me and pretty much the rest of the people in this world.

I am sure some of these recipes could be figured out to cook in more normal ways but the way things are written, this seems more like a book of advertisements for machines than real recipes.",18 people found this helpful,0
291,"John McLemore's ""Dadgum That's Good!""",3,... grill so some of the recipes are not so easy with a regular grill,Format: Paperback,Its written specifically for a smoker grill so some of the recipes are not so easy with a regular grill. The book is OK - but I would not have bought it if I knew how it was written.,,0
293,"John McLemore's ""Dadgum That's Good!""",3,Where's the chart?,Format: Paperback,I bought the Masterbuilt Smoker and the Dadgum that's Good cookbook. We already had an older smoker so was looking for newer recipes. Very disappointed that John did not include a chart for cooking temps and times. I do a lot of turkey breasts and whole turkeys but he didn't include this fowl anywhere. Very few recipes in this book will be used in my household.,One person found this helpful,0
294,"John McLemore's ""Dadgum That's Good!""",1,Only good if you want to buy special machines.,Format: Paperback,"I stumbled onto this book and thought it would be an interesting gift for my son in law but I was very surprised that the book seems to be limited to recipes for one type of grill and one type of smoker and nearly half of the book is about a turkey fryer. My son in law was born and raised in Texas and has a real grill, nothing like the electric one these recipes are for.

Amazon should update this book page to more clearly state that this book requires certain machines to use. All it and all the cover says is that the recipes are for grilling, smokeing, frying, boiling and steaming. Even the boiling recipes are written with directions to be prepared in a turkey frying machine! Boiling on the stove works just fine for me and pretty much the rest of the people in this world.

I am sure some of these recipes could be figured out to cook in more normal ways but the way things are written, this seems more like a book of advertisements for machines than real recipes.",18 people found this helpful,0
295,"John McLemore's ""Dadgum That's Good!""",3,... grill so some of the recipes are not so easy with a regular grill,Format: Paperback,Its written specifically for a smoker grill so some of the recipes are not so easy with a regular grill. The book is OK - but I would not have bought it if I knew how it was written.,,0
297,"John McLemore's ""Dadgum That's Good!""",3,Where's the chart?,Format: Paperback,I bought the Masterbuilt Smoker and the Dadgum that's Good cookbook. We already had an older smoker so was looking for newer recipes. Very disappointed that John did not include a chart for cooking temps and times. I do a lot of turkey breasts and whole turkeys but he didn't include this fowl anywhere. Very few recipes in this book will be used in my household.,One person found this helpful,0
298,"John McLemore's ""Dadgum That's Good!""",1,Only good if you want to buy special machines.,Format: Paperback,"I stumbled onto this book and thought it would be an interesting gift for my son in law but I was very surprised that the book seems to be limited to recipes for one type of grill and one type of smoker and nearly half of the book is about a turkey fryer. My son in law was born and raised in Texas and has a real grill, nothing like the electric one these recipes are for.

Amazon should update this book page to more clearly state that this book requires certain machines to use. All it and all the cover says is that the recipes are for grilling, smokeing, frying, boiling and steaming. Even the boiling recipes are written with directions to be prepared in a turkey frying machine! Boiling on the stove works just fine for me and pretty much the rest of the people in this world.

I am sure some of these recipes could be figured out to cook in more normal ways but the way things are written, this seems more like a book of advertisements for machines than real recipes.",18 people found this helpful,0
299,"John McLemore's ""Dadgum That's Good!""",3,... grill so some of the recipes are not so easy with a regular grill,Format: Paperback,Its written specifically for a smoker grill so some of the recipes are not so easy with a regular grill. The book is OK - but I would not have bought it if I knew how it was written.,,0
